,Date,County,Place of Fatality,Deaths by County of Residence,New Positives,Patients Currently Hospitalized,Patients Newly Admitted
33390,9/18/2021,Ontario,121,96,36.0,21.0,3.0
33391,9/18/2021,Orange,784,750,90.0,56.0,8.0
33392,9/18/2021,Orleans,49,83,12.0,3.0,1.0
33393,9/18/2021,Oswego,67,100,58.0,13.0,2.0
33394,9/18/2021,Otsego,74,51,8.0,8.0,2.0
33395,9/18/2021,Putnam,88,95,23.0,4.0,1.0
33396,9/18/2021,Queens,"5,756","7,084",417.0,167.0,21.0
33397,9/18/2021,Rensselaer,124,154,54.0,17.0,2.0
33398,9/18/2021,Richmond,"1,158","1,183",132.0,65.0,4.0
33399,9/18/2021,Rockland,730,768,103.0,25.0,1.0
33400,9/18/2021,Saratoga,141,186,58.0,20.0,1.0
33401,9/18/2021,Schenectady,206,214,39.0,19.0,0.0
33402,9/18/2021,Schoharie,6,20,4.0,5.0,3.0
33403,9/18/2021,Schuyler,5,16,9.0,2.0,1.0
33404,9/18/2021,Seneca,30,59,12.0,~,~
33406,9/18/2021,Steuben,127,156,52.0,15.0,1.0
33407,9/18/2021,Suffolk,"3,537","3,507",444.0,225.0,22.0
33408,9/18/2021,Sullivan,69,81,25.0,6.0,0.0
33409,9/18/2021,Tioga,39,67,8.0,~,~
33410,9/18/2021,Tompkins,65,59,48.0,9.0,4.0
33411,9/18/2021,Ulster,156,271,44.0,12.0,0.0
33412,9/18/2021,Warren,99,76,21.0,21.0,1.0
33413,9/18/2021,Washington,33,61,16.0,~,~
33414,9/18/2021,Wayne,43,77,32.0,12.0,1.0
33415,9/18/2021,Westchester,"2,518","2,327",158.0,78.0,13.0
33416,9/18/2021,Wyoming,40,54,7.0,5.0,0.0
33417,9/18/2021,Yates,20,26,2.0,1.0,0.0
33418,9/19/2021,Albany,621,368,40.0,73.0,5.0
33419,9/19/2021,Allegany,60,92,5.0,7.0,0.0
33420,9/19/2021,Bronx,"4,200","4,636",167.0,92.0,6.0
33421,9/19/2021,Broome,436,385,49.0,51.0,1.0
33422,9/19/2021,Cattaraugus,102,96,7.0,17.0,0.0
33423,9/19/2021,Cayuga,81,100,18.0,17.0,1.0
33424,9/19/2021,Chautauqua,150,155,19.0,34.0,4.0
33425,9/19/2021,Chemung,184,145,35.0,33.0,5.0
33426,9/19/2021,Chenango,56,86,8.0,3.0,0.0
33427,9/19/2021,Clinton,42,34,30.0,20.0,3.0
33428,9/19/2021,Columbia,110,107,5.0,14.0,2.0
33429,9/19/2021,Cortland,66,69,11.0,15.0,4.0
33430,9/19/2021,Delaware,17,40,26.0,1.0,0.0
33431,9/19/2021,Dutchess,510,483,44.0,31.0,2.0
33432,9/19/2021,Erie,"2,085","1,880",153.0,111.0,13.0
33433,9/19/2021,Essex,22,29,3.0,1.0,0.0
33434,9/19/2021,Franklin,12,16,31.0,6.0,0.0
33435,9/19/2021,Fulton,64,97,15.0,1.0,0.0
33436,9/19/2021,Genesee,110,127,11.0,8.0,0.0
33437,9/19/2021,Greene,30,83,5.0,~,~
33438,9/19/2021,Hamilton,0,3,0.0,~,~
33439,9/19/2021,Herkimer,54,116,35.0,1.0,0.0
33440,9/19/2021,Jefferson,60,71,20.0,9.0,1.0
33441,9/19/2021,Kings,"6,717","7,465",443.0,208.0,23.0
33442,9/19/2021,Lewis,13,36,5.0,7.0,1.0
33443,9/19/2021,Livingston,40,66,12.0,9.0,1.0
33444,9/19/2021,Madison,83,97,18.0,5.0,1.0
33445,9/19/2021,New York,"5,077","3,106",232.0,198.0,24.0
33446,9/19/2021,Monroe,"1,308","1,155",120.0,135.0,8.0
33447,9/19/2021,Montgomery,112,133,9.0,12.0,2.0
33448,9/19/2021,Nassau,"3,932","3,244",223.0,209.0,11.0
33449,9/19/2021,Niagara,238,382,26.0,20.0,2.0
33450,9/19/2021,Oneida,563,544,62.0,49.0,4.0
33451,9/19/2021,Onondaga,839,711,85.0,104.0,10.0
33452,9/19/2021,Ontario,122,97,22.0,18.0,1.0
33453,9/19/2021,Orange,784,750,88.0,54.0,3.0
33454,9/19/2021,Orleans,49,84,14.0,2.0,0.0
33455,9/19/2021,Oswego,68,101,45.0,15.0,4.0
33456,9/19/2021,Otsego,74,51,15.0,8.0,1.0
33457,9/19/2021,Putnam,88,95,14.0,3.0,0.0
33458,9/19/2021,Queens,"5,761","7,090",320.0,175.0,18.0
33459,9/19/2021,Rensselaer,124,154,29.0,19.0,4.0
33460,9/19/2021,Richmond,"1,158","1,184",107.0,67.0,4.0
33461,9/19/2021,Rockland,730,768,116.0,28.0,4.0
33462,9/19/2021,Saratoga,141,186,30.0,19.0,1.0
33463,9/19/2021,Schenectady,206,214,37.0,21.0,3.0
33464,9/19/2021,Schoharie,6,20,11.0,4.0,0.0
33465,9/19/2021,Schuyler,5,16,8.0,2.0,0.0
33466,9/19/2021,Seneca,30,59,13.0,~,~
33468,9/19/2021,Steuben,127,156,24.0,16.0,2.0
33469,9/19/2021,Suffolk,"3,540","3,511",253.0,225.0,22.0
33470,9/19/2021,Sullivan,69,81,8.0,6.0,0.0
33471,9/19/2021,Tioga,39,67,8.0,~,~
33472,9/19/2021,Tompkins,65,59,12.0,10.0,2.0
33473,9/19/2021,Ulster,156,271,35.0,12.0,1.0
33474,9/19/2021,Warren,100,76,11.0,20.0,2.0
33475,9/19/2021,Washington,33,62,15.0,~,~
33476,9/19/2021,Wayne,43,77,36.0,13.0,1.0
33477,9/19/2021,Westchester,"2,519","2,328",119.0,74.0,7.0
33478,9/19/2021,Wyoming,40,54,7.0,3.0,0.0
33479,9/19/2021,Yates,20,26,6.0,1.0,0.0
33480,9/20/2021,Albany,623,368,86.0,75.0,7.0
33481,9/20/2021,Allegany,60,92,14.0,8.0,1.0
33482,9/20/2021,Bronx,"4,202","4,638",241.0,94.0,7.0
33483,9/20/2021,Broome,436,385,58.0,56.0,4.0
33484,9/20/2021,Cattaraugus,102,96,28.0,20.0,3.0
33485,9/20/2021,Cayuga,81,100,61.0,16.0,3.0
33486,9/20/2021,Chautauqua,151,156,94.0,36.0,4.0
33487,9/20/2021,Chemung,185,145,30.0,36.0,8.0
33488,9/20/2021,Chenango,56,86,12.0,1.0,0.0
33489,9/20/2021,Clinton,42,34,40.0,24.0,2.0
33490,9/20/2021,Columbia,111,108,19.0,11.0,1.0
33491,9/20/2021,Cortland,67,70,17.0,12.0,0.0
33492,9/20/2021,Delaware,17,40,13.0,2.0,1.0
33493,9/20/2021,Dutchess,511,484,83.0,33.0,8.0
33494,9/20/2021,Erie,"2,086","1,881",243.0,119.0,14.0
33495,9/20/2021,Essex,22,29,2.0,1.0,1.0
33496,9/20/2021,Franklin,12,16,37.0,8.0,2.0
33497,9/20/2021,Fulton,64,97,51.0,2.0,1.0
33498,9/20/2021,Genesee,112,129,17.0,6.0,1.0
33499,9/20/2021,Greene,30,83,14.0,~,~
33500,9/20/2021,Hamilton,0,3,0.0,~,~
33501,9/20/2021,Herkimer,54,117,17.0,1.0,0.0
33502,9/20/2021,Jefferson,60,71,52.0,9.0,2.0
33503,9/20/2021,Kings,"6,722","7,471",547.0,209.0,16.0
33504,9/20/2021,Lewis,13,36,13.0,3.0,0.0
33505,9/20/2021,Livingston,40,66,11.0,7.0,0.0
33506,9/20/2021,Madison,83,97,30.0,6.0,1.0
33507,9/20/2021,New York,"5,078","3,107",285.0,214.0,15.0
33508,9/20/2021,Monroe,"1,308","1,155",193.0,145.0,16.0
33509,9/20/2021,Montgomery,112,133,44.0,13.0,2.0
33510,9/20/2021,Nassau,"3,939","3,251",401.0,201.0,17.0
33511,9/20/2021,Niagara,238,382,63.0,21.0,1.0
33512,9/20/2021,Oneida,565,546,125.0,52.0,5.0
33513,9/20/2021,Onondaga,841,713,211.0,110.0,10.0
33514,9/20/2021,Ontario,122,97,21.0,20.0,3.0
33515,9/20/2021,Orange,785,751,97.0,56.0,5.0
33516,9/20/2021,Orleans,49,84,8.0,2.0,1.0
33517,9/20/2021,Oswego,68,101,47.0,16.0,2.0
33518,9/20/2021,Otsego,74,51,17.0,7.0,0.0
33519,9/20/2021,Putnam,88,96,29.0,3.0,0.0
33520,9/20/2021,Queens,"5,765","7,093",423.0,183.0,13.0
33521,9/20/2021,Rensselaer,124,154,67.0,17.0,2.0
33522,9/20/2021,Richmond,"1,159","1,184",135.0,69.0,6.0
33523,9/20/2021,Rockland,730,768,102.0,28.0,3.0
33524,9/20/2021,Saratoga,142,187,46.0,17.0,1.0
33525,9/20/2021,Schenectady,206,215,52.0,21.0,0.0
33526,9/20/2021,Schoharie,6,20,7.0,4.0,0.0
33527,9/20/2021,Schuyler,5,16,5.0,2.0,0.0
33528,9/20/2021,Seneca,30,59,10.0,~,~
33530,9/20/2021,Steuben,127,157,33.0,14.0,1.0
33531,9/20/2021,Suffolk,"3,544","3,515",607.0,225.0,19.0
33532,9/20/2021,Sullivan,69,81,14.0,6.0,0.0
33533,9/20/2021,Tioga,39,67,9.0,~,~
33534,9/20/2021,Tompkins,65,59,25.0,10.0,2.0
33535,9/20/2021,Ulster,156,271,36.0,13.0,2.0
33536,9/20/2021,Warren,100,76,27.0,23.0,3.0
33537,9/20/2021,Washington,33,62,41.0,~,~
33538,9/20/2021,Wayne,44,78,35.0,11.0,0.0
33539,9/20/2021,Westchester,"2,519","2,328",145.0,81.0,9.0
33540,9/20/2021,Wyoming,40,54,10.0,3.0,0.0
33541,9/20/2021,Yates,20,26,9.0,1.0,0.0
33542,9/21/2021,Albany,624,368,74.0,74.0,13.0
33543,9/21/2021,Allegany,60,93,19.0,11.0,2.0
33544,9/21/2021,Bronx,"4,202","4,639",290.0,93.0,11.0
33545,9/21/2021,Broome,436,385,109.0,55.0,3.0
33546,9/21/2021,Cattaraugus,102,97,18.0,21.0,1.0
33547,9/21/2021,Cayuga,82,101,19.0,14.0,0.0
33548,9/21/2021,Chautauqua,151,156,31.0,35.0,5.0
33549,9/21/2021,Chemung,187,146,48.0,30.0,2.0
33550,9/21/2021,Chenango,56,86,22.0,1.0,0.0
33551,9/21/2021,Clinton,42,34,19.0,21.0,1.0
33552,9/21/2021,Columbia,111,108,23.0,8.0,0.0
33553,9/21/2021,Cortland,68,70,13.0,7.0,1.0
33554,9/21/2021,Delaware,17,40,14.0,3.0,0.0
33555,9/21/2021,Dutchess,511,484,54.0,34.0,6.0
33556,9/21/2021,Erie,"2,088","1,882",198.0,116.0,12.0
33557,9/21/2021,Essex,22,29,5.0,1.0,0.0
33558,9/21/2021,Franklin,12,16,20.0,9.0,1.0
33559,9/21/2021,Fulton,64,97,12.0,1.0,0.0
33560,9/21/2021,Genesee,113,130,22.0,4.0,0.0
33561,9/21/2021,Greene,30,83,15.0,~,~
33562,9/21/2021,Hamilton,0,3,1.0,~,~
33563,9/21/2021,Herkimer,54,117,24.0,1.0,1.0
33564,9/21/2021,Jefferson,60,71,47.0,10.0,3.0
33565,9/21/2021,Kings,"6,724","7,474",598.0,204.0,21.0
33566,9/21/2021,Lewis,13,36,30.0,5.0,2.0
33567,9/21/2021,Livingston,40,66,23.0,9.0,3.0
33568,9/21/2021,Madison,83,97,15.0,6.0,1.0
33569,9/21/2021,New York,"5,082","3,109",296.0,209.0,20.0
33570,9/21/2021,Monroe,"1,310","1,156",155.0,148.0,11.0
33571,9/21/2021,Montgomery,112,133,18.0,11.0,0.0
33572,9/21/2021,Nassau,"3,941","3,252",339.0,195.0,16.0
33573,9/21/2021,Niagara,239,383,41.0,21.0,3.0
33574,9/21/2021,Oneida,567,548,88.0,54.0,7.0
33575,9/21/2021,Onondaga,842,714,121.0,90.0,14.0
33576,9/21/2021,Ontario,122,97,33.0,25.0,6.0
33577,9/21/2021,Orange,785,751,86.0,56.0,5.0
33578,9/21/2021,Orleans,49,84,34.0,2.0,0.0
33579,9/21/2021,Oswego,68,101,35.0,16.0,2.0
33580,9/21/2021,Otsego,74,51,12.0,10.0,3.0
33581,9/21/2021,Putnam,88,96,36.0,4.0,1.0
33582,9/21/2021,Queens,"5,767","7,095",384.0,181.0,12.0
33583,9/21/2021,Rensselaer,124,154,43.0,21.0,5.0
33584,9/21/2021,Richmond,"1,159","1,184",136.0,67.0,3.0
33585,9/21/2021,Rockland,731,769,75.0,27.0,2.0
33586,9/21/2021,Saratoga,145,191,31.0,14.0,3.0
33587,9/21/2021,Schenectady,207,216,42.0,18.0,0.0
33588,9/21/2021,Schoharie,6,20,4.0,4.0,0.0
33589,9/21/2021,Schuyler,5,16,7.0,1.0,0.0
33590,9/21/2021,Seneca,30,59,13.0,~,~
33592,9/21/2021,Steuben,128,159,52.0,10.0,3.0
33593,9/21/2021,Suffolk,"3,546","3,517",454.0,227.0,29.0
33594,9/21/2021,Sullivan,69,81,20.0,7.0,1.0
33595,9/21/2021,Tioga,39,67,15.0,~,~
33596,9/21/2021,Tompkins,65,59,20.0,10.0,3.0
33597,9/21/2021,Ulster,156,271,34.0,13.0,1.0
33598,9/21/2021,Warren,100,76,21.0,21.0,2.0
33599,9/21/2021,Washington,33,62,19.0,~,~
33600,9/21/2021,Wayne,44,78,34.0,12.0,0.0
33601,9/21/2021,Westchester,"2,519","2,328",154.0,81.0,10.0
33602,9/21/2021,Wyoming,40,54,11.0,1.0,0.0
33603,9/21/2021,Yates,20,26,3.0,1.0,0.0
33604,9/22/2021,Albany,624,368,74.0,71.0,6.0
33605,9/22/2021,Allegany,60,93,19.0,11.0,0.0
33606,9/22/2021,Bronx,"4,203","4,640",245.0,94.0,9.0
33607,9/22/2021,Broome,437,385,125.0,54.0,3.0
33608,9/22/2021,Cattaraugus,103,98,22.0,22.0,2.0
33609,9/22/2021,Cayuga,82,101,16.0,12.0,1.0
33610,9/22/2021,Chautauqua,152,157,40.0,36.0,7.0
33611,9/22/2021,Chemung,187,146,43.0,31.0,4.0
33612,9/22/2021,Chenango,56,86,22.0,1.0,0.0
33613,9/22/2021,Clinton,42,34,42.0,22.0,1.0
33614,9/22/2021,Columbia,111,108,9.0,9.0,0.0
33615,9/22/2021,Cortland,68,70,16.0,6.0,1.0
33616,9/22/2021,Delaware,17,41,20.0,4.0,1.0
33617,9/22/2021,Dutchess,512,485,57.0,29.0,1.0
33618,9/22/2021,Erie,"2,090","1,884",190.0,120.0,11.0
33619,9/22/2021,Essex,22,29,12.0,1.0,0.0
33620,9/22/2021,Franklin,12,16,32.0,9.0,0.0
33621,9/22/2021,Fulton,64,97,11.0,3.0,2.0
33622,9/22/2021,Genesee,113,131,30.0,8.0,2.0
33623,9/22/2021,Greene,30,83,19.0,~,~
33624,9/22/2021,Hamilton,0,3,0.0,~,~
33625,9/22/2021,Herkimer,54,117,17.0,1.0,0.0
33626,9/22/2021,Jefferson,60,71,32.0,11.0,4.0
33627,9/22/2021,Kings,"6,728","7,478",426.0,207.0,18.0
33628,9/22/2021,Lewis,13,36,11.0,5.0,1.0
33629,9/22/2021,Livingston,41,67,18.0,7.0,0.0
33630,9/22/2021,Madison,84,98,25.0,5.0,1.0
33631,9/22/2021,New York,"5,085","3,111",335.0,199.0,12.0
33632,9/22/2021,Monroe,"1,311","1,156",203.0,142.0,12.0
33633,9/22/2021,Montgomery,112,133,18.0,11.0,0.0
33634,9/22/2021,Nassau,"3,947","3,257",393.0,180.0,19.0
33635,9/22/2021,Niagara,239,383,48.0,20.0,1.0
33636,9/22/2021,Oneida,571,552,97.0,54.0,8.0
33637,9/22/2021,Onondaga,844,715,128.0,88.0,12.0
33638,9/22/2021,Ontario,123,98,29.0,27.0,5.0
33639,9/22/2021,Orange,788,753,111.0,56.0,3.0
33640,9/22/2021,Orleans,49,84,32.0,4.0,2.0
33641,9/22/2021,Oswego,68,101,44.0,13.0,1.0
33642,9/22/2021,Otsego,74,51,3.0,11.0,2.0
33643,9/22/2021,Putnam,88,96,26.0,3.0,0.0
33644,9/22/2021,Queens,"5,772","7,101",391.0,173.0,17.0
33645,9/22/2021,Rensselaer,124,154,45.0,24.0,4.0
33646,9/22/2021,Richmond,"1,159","1,184",123.0,68.0,6.0
33647,9/22/2021,Rockland,731,769,50.0,25.0,1.0
33648,9/22/2021,Saratoga,145,191,49.0,15.0,2.0
33649,9/22/2021,Schenectady,207,216,32.0,20.0,3.0
33650,9/22/2021,Schoharie,6,20,7.0,4.0,1.0
33651,9/22/2021,Schuyler,5,16,5.0,1.0,0.0
33652,9/22/2021,Seneca,30,59,9.0,~,~
33654,9/22/2021,Steuben,129,160,95.0,19.0,9.0
33655,9/22/2021,Suffolk,"3,547","3,519",535.0,216.0,24.0
33656,9/22/2021,Sullivan,69,81,20.0,7.0,0.0
33657,9/22/2021,Tioga,39,67,34.0,~,~
33658,9/22/2021,Tompkins,65,59,28.0,9.0,2.0
33659,9/22/2021,Ulster,156,271,29.0,14.0,4.0
33660,9/22/2021,Warren,101,76,20.0,22.0,4.0
33661,9/22/2021,Washington,33,63,22.0,~,~
33662,9/22/2021,Wayne,44,78,40.0,13.0,0.0
33663,9/22/2021,Westchester,"2,519","2,328",154.0,80.0,6.0
33664,9/22/2021,Wyoming,40,54,11.0,1.0,0.0
33665,9/22/2021,Yates,20,26,8.0,1.0,0.0
33666,9/23/2021,Albany,625,369,124.0,75.0,8.0
33667,9/23/2021,Allegany,60,93,23.0,9.0,0.0
33668,9/23/2021,Bronx,"4,203","4,640",221.0,100.0,13.0
33669,9/23/2021,Broome,437,385,90.0,59.0,3.0
33670,9/23/2021,Cattaraugus,103,98,55.0,24.0,3.0
33671,9/23/2021,Cayuga,82,101,39.0,13.0,1.0
33672,9/23/2021,Chautauqua,152,157,131.0,35.0,6.0
33673,9/23/2021,Chemung,187,146,72.0,29.0,3.0
33674,9/23/2021,Chenango,56,86,21.0,0.0,0.0
33675,9/23/2021,Clinton,42,34,58.0,23.0,2.0
33676,9/23/2021,Columbia,111,108,35.0,8.0,0.0
33677,9/23/2021,Cortland,68,71,22.0,7.0,2.0
33678,9/23/2021,Delaware,17,41,33.0,4.0,0.0
33679,9/23/2021,Dutchess,513,487,76.0,24.0,2.0
33680,9/23/2021,Erie,"2,090","1,884",393.0,135.0,16.0
33681,9/23/2021,Essex,22,29,19.0,1.0,0.0
33682,9/23/2021,Franklin,12,16,35.0,9.0,3.0
33683,9/23/2021,Fulton,64,97,64.0,3.0,0.0
33684,9/23/2021,Genesee,113,131,50.0,6.0,1.0
33685,9/23/2021,Greene,30,83,26.0,~,~
33686,9/23/2021,Hamilton,0,3,0.0,~,~
33687,9/23/2021,Herkimer,54,117,29.0,1.0,0.0
33688,9/23/2021,Jefferson,60,71,39.0,13.0,4.0
33689,9/23/2021,Kings,"6,732","7,482",552.0,208.0,21.0
33690,9/23/2021,Lewis,13,36,25.0,6.0,1.0
33691,9/23/2021,Livingston,41,67,27.0,8.0,2.0
33692,9/23/2021,Madison,84,98,28.0,7.0,2.0
33693,9/23/2021,New York,"5,085","3,111",328.0,199.0,16.0
33694,9/23/2021,Monroe,"1,312","1,157",262.0,141.0,14.0
33695,9/23/2021,Montgomery,112,133,37.0,13.0,3.0
33696,9/23/2021,Nassau,"3,947","3,257",359.0,181.0,11.0
33697,9/23/2021,Niagara,239,383,88.0,18.0,0.0
33698,9/23/2021,Oneida,571,552,149.0,59.0,8.0
33699,9/23/2021,Onondaga,848,719,344.0,92.0,20.0
33700,9/23/2021,Ontario,123,98,35.0,26.0,5.0
33701,9/23/2021,Orange,790,754,110.0,52.0,6.0
33702,9/23/2021,Orleans,49,84,35.0,1.0,0.0
33703,9/23/2021,Oswego,68,101,122.0,16.0,3.0
33704,9/23/2021,Otsego,74,51,18.0,11.0,0.0
33705,9/23/2021,Putnam,88,96,31.0,2.0,0.0
33706,9/23/2021,Queens,"5,776","7,105",383.0,164.0,19.0
33707,9/23/2021,Rensselaer,125,155,78.0,21.0,2.0
33708,9/23/2021,Richmond,"1,159","1,184",123.0,69.0,5.0
33709,9/23/2021,Rockland,731,769,53.0,21.0,2.0
33710,9/23/2021,Saratoga,145,191,85.0,16.0,2.0
33711,9/23/2021,Schenectady,208,217,62.0,18.0,1.0
33712,9/23/2021,Schoharie,6,20,9.0,4.0,1.0
33713,9/23/2021,Schuyler,5,16,12.0,0.0,0.0
33714,9/23/2021,Seneca,30,59,7.0,~,~
33716,9/23/2021,Steuben,129,160,64.0,21.0,3.0
33717,9/23/2021,Suffolk,"3,551","3,523",549.0,224.0,30.0
33718,9/23/2021,Sullivan,70,82,25.0,7.0,0.0
33719,9/23/2021,Tioga,39,67,30.0,~,~
33720,9/23/2021,Tompkins,65,59,27.0,7.0,0.0
33721,9/23/2021,Ulster,156,271,36.0,15.0,1.0
33722,9/23/2021,Warren,102,76,27.0,18.0,0.0
33723,9/23/2021,Washington,34,65,31.0,~,~
33724,9/23/2021,Wayne,44,78,30.0,13.0,0.0
33725,9/23/2021,Westchester,"2,520","2,328",157.0,74.0,13.0
33726,9/23/2021,Wyoming,40,54,16.0,0.0,0.0
33727,9/23/2021,Yates,20,26,5.0,1.0,0.0
33728,9/24/2021,Albany,625,369,71.0,70.0,8.0
33729,9/24/2021,Allegany,60,93,16.0,10.0,2.0
33730,9/24/2021,Bronx,"4,205","4,642",211.0,91.0,9.0
33731,9/24/2021,Broome,438,386,114.0,48.0,1.0
33732,9/24/2021,Cattaraugus,103,99,28.0,23.0,1.0
33733,9/24/2021,Cayuga,82,101,32.0,13.0,3.0
33734,9/24/2021,Chautauqua,153,158,79.0,33.0,4.0
33735,9/24/2021,Chemung,187,146,93.0,29.0,6.0
33736,9/24/2021,Chenango,56,86,12.0,0.0,0.0
33737,9/24/2021,Clinton,42,34,56.0,23.0,0.0
33738,9/24/2021,Columbia,112,109,20.0,8.0,1.0
33739,9/24/2021,Cortland,68,71,32.0,7.0,2.0
33740,9/24/2021,Delaware,17,41,10.0,4.0,0.0
33741,9/24/2021,Dutchess,513,487,57.0,24.0,4.0
33742,9/24/2021,Erie,"2,095","1,887",237.0,141.0,15.0
33743,9/24/2021,Essex,22,29,7.0,1.0,1.0
33744,9/24/2021,Franklin,12,16,48.0,9.0,3.0
33745,9/24/2021,Fulton,65,98,48.0,2.0,1.0
33746,9/24/2021,Genesee,113,131,29.0,8.0,0.0
33747,9/24/2021,Greene,30,83,14.0,~,~
33748,9/24/2021,Hamilton,0,3,1.0,~,~
33749,9/24/2021,Herkimer,54,117,19.0,1.0,0.0
33750,9/24/2021,Jefferson,60,71,41.0,12.0,2.0
33751,9/24/2021,Kings,"6,735","7,485",525.0,218.0,27.0
33752,9/24/2021,Lewis,13,36,9.0,5.0,0.0
33753,9/24/2021,Livingston,41,67,33.0,8.0,0.0
33754,9/24/2021,Madison,84,98,36.0,11.0,4.0
33755,9/24/2021,New York,"5,086","3,111",298.0,211.0,24.0
33756,9/24/2021,Monroe,"1,312","1,157",251.0,147.0,12.0
33757,9/24/2021,Montgomery,112,133,40.0,13.0,1.0
33758,9/24/2021,Nassau,"3,950","3,259",352.0,179.0,15.0
33759,9/24/2021,Niagara,240,385,86.0,19.0,2.0
33760,9/24/2021,Oneida,572,553,100.0,61.0,9.0
33761,9/24/2021,Onondaga,851,722,213.0,95.0,11.0
33762,9/24/2021,Ontario,124,99,38.0,30.0,6.0
33763,9/24/2021,Orange,790,754,123.0,51.0,5.0
33764,9/24/2021,Orleans,49,84,23.0,1.0,1.0
33765,9/24/2021,Oswego,69,102,73.0,15.0,1.0
33766,9/24/2021,Otsego,74,51,18.0,12.0,3.0
33767,9/24/2021,Putnam,88,96,27.0,3.0,1.0
33768,9/24/2021,Queens,"5,777","7,107",335.0,174.0,19.0
33769,9/24/2021,Rensselaer,125,155,41.0,21.0,2.0
33770,9/24/2021,Richmond,"1,160","1,185",121.0,63.0,8.0
33771,9/24/2021,Rockland,731,769,94.0,26.0,5.0
33772,9/24/2021,Saratoga,145,191,42.0,16.0,1.0
33773,9/24/2021,Schenectady,208,217,47.0,18.0,3.0
33774,9/24/2021,Schoharie,6,20,11.0,4.0,0.0
33775,9/24/2021,Schuyler,5,16,10.0,0.0,0.0
33776,9/24/2021,Seneca,30,59,10.0,~,~
33778,9/24/2021,Steuben,129,160,80.0,21.0,4.0
33779,9/24/2021,Suffolk,"3,552","3,524",567.0,219.0,32.0
33780,9/24/2021,Sullivan,70,82,27.0,7.0,0.0
33781,9/24/2021,Tioga,39,67,20.0,~,~
33782,9/24/2021,Tompkins,65,59,23.0,7.0,2.0
33783,9/24/2021,Ulster,157,272,40.0,14.0,0.0
33784,9/24/2021,Warren,103,77,17.0,19.0,2.0
33785,9/24/2021,Washington,34,65,33.0,~,~
33786,9/24/2021,Wayne,44,78,56.0,13.0,1.0
33787,9/24/2021,Westchester,"2,521","2,329",129.0,67.0,7.0
33788,9/24/2021,Wyoming,40,54,17.0,0.0,0.0
33789,9/24/2021,Yates,20,26,7.0,1.0,1.0
33790,9/25/2021,Albany,626,370,70.0,67.0,9.0
33791,9/25/2021,Allegany,60,93,14.0,14.0,4.0
33792,9/25/2021,Bronx,"4,206","4,646",171.0,88.0,7.0
33793,9/25/2021,Broome,439,387,98.0,47.0,0.0
33794,9/25/2021,Cattaraugus,103,99,16.0,21.0,0.0
33795,9/25/2021,Cayuga,83,104,21.0,12.0,2.0
33796,9/25/2021,Chautauqua,153,158,45.0,35.0,2.0
33797,9/25/2021,Chemung,187,146,77.0,31.0,6.0
33798,9/25/2021,Chenango,56,86,14.0,0.0,0.0
33799,9/25/2021,Clinton,42,34,36.0,26.0,2.0
33800,9/25/2021,Columbia,112,109,8.0,8.0,0.0
33801,9/25/2021,Cortland,68,71,14.0,5.0,0.0
33802,9/25/2021,Delaware,17,41,9.0,4.0,0.0
33803,9/25/2021,Dutchess,514,490,69.0,23.0,2.0
33804,9/25/2021,Erie,"2,096","1,888",205.0,132.0,10.0
33805,9/25/2021,Essex,22,29,23.0,1.0,0.0
33806,9/25/2021,Franklin,12,16,23.0,8.0,2.0
33807,9/25/2021,Fulton,65,98,19.0,2.0,1.0
33808,9/25/2021,Genesee,113,131,19.0,8.0,0.0
33809,9/25/2021,Greene,30,83,12.0,~,~
33810,9/25/2021,Hamilton,0,3,0.0,~,~
33811,9/25/2021,Herkimer,54,118,24.0,3.0,2.0
33812,9/25/2021,Jefferson,60,71,39.0,8.0,1.0
33813,9/25/2021,Kings,"6,736","7,486",501.0,217.0,29.0
33814,9/25/2021,Lewis,13,36,13.0,5.0,1.0
33815,9/25/2021,Livingston,41,67,25.0,8.0,1.0
33816,9/25/2021,Madison,84,98,25.0,12.0,1.0
33817,9/25/2021,New York,"5,090","3,111",262.0,206.0,17.0
33818,9/25/2021,Monroe,"1,313","1,158",176.0,146.0,14.0
33819,9/25/2021,Montgomery,113,134,24.0,13.0,3.0
33820,9/25/2021,Nassau,"3,952","3,261",272.0,166.0,12.0
33821,9/25/2021,Niagara,241,386,42.0,20.0,3.0
33822,9/25/2021,Oneida,574,554,80.0,58.0,5.0
33823,9/25/2021,Onondaga,855,723,125.0,100.0,19.0
33824,9/25/2021,Ontario,126,100,27.0,27.0,3.0
33825,9/25/2021,Orange,793,756,123.0,50.0,7.0
33826,9/25/2021,Orleans,49,84,21.0,1.0,1.0
33827,9/25/2021,Oswego,69,103,58.0,15.0,2.0
33828,9/25/2021,Otsego,74,51,8.0,13.0,1.0
33829,9/25/2021,Putnam,88,96,13.0,4.0,1.0
33830,9/25/2021,Queens,"5,780","7,108",346.0,166.0,16.0
33831,9/25/2021,Rensselaer,125,155,39.0,24.0,4.0
33832,9/25/2021,Richmond,"1,160","1,185",71.0,59.0,1.0
33833,9/25/2021,Rockland,731,769,61.0,28.0,4.0
33834,9/25/2021,Saratoga,145,191,61.0,16.0,3.0
33835,9/25/2021,Schenectady,208,217,39.0,17.0,1.0
33836,9/25/2021,Schoharie,6,20,6.0,3.0,0.0
